Id,Sex,AvgRank,AvgTime,YearsSinceLast,YearsOfParticipation,LatestAge
15062,0,1274.0,15577.0,7,1,31
27720,1,368.0,13382.0,2,1,29
12325,1,614.0,13826.0,8,1,50
4546,1,908.5,15809.5,11,2,42
30274,0,630.0,13879.0,1,1,25
17662,1,2988.0,19015.0,5,1,23
18102,0,735.0,13856.5,1,2,25
10212,1,2110.0,20243.0,9,1,52
18933,1,827.0,13831.0,5,1,38
4053,1,287.0,13149.0,13,1,32
27548,0,2524.0,18728.0,2,1,31
16575,0,1365.0,16174.0,6,1,32
9746,1,1671.0,17908.0,9,1,31
16758,1,200.5,12339.0,1,2,40
20474,1,1483.0,15418.0,4,1,34
23439,0,1418.0,15953.0,1,1,30
11178,1,127.0,11788.0,8,1,20
3876,0,1416.0,22152.0,13,1,42
20275,1,579.0,13583.0,4,1,60
19956,0,2655.0,17908.0,5,1,62
21376,1,665.0,13639.5,2,2,37
15234,0,1975.0,17513.0,7,1,35
9696,0,1585.0,17621.0,9,1,25
18058,1,832.0,13844.0,5,1,53
15773,1,1300.0,16027.0,6,1,43
16310,1,383.0,13478.0,6,1,40
15900,1,818.0,14731.0,6,1,45
18766,1,2687.0,18014.0,5,1,41
29234,0,1168.0,15291.0,1,1,25
29205,1,2621.0,22178.0,1,1,50
22187,1,1467.0,15386.0,4,1,48
11291,1,184.0,12222.0,8,1,26
27038,1,2029.0,17398.0,2,1,46
13654,1,2627.0,21360.0,7,1,26
15082,0,2049.0,17838.0,7,1,60
18180,1,183.0,11776.0,5,1,48
21047,0,180.0,12043.0,4,1,42
19126,1,1398.0,15028.0,5,1,23
3532,0,978.0,16401.0,13,1,56
4195,1,1395.0,21060.0,13,1,31
26749,1,876.0,14821.0,2,1,66
7698,1,1699.0,17925.0,10,1,40
16108,1,117.0,11937.0,6,1,35
30034,0,2175.0,18671.0,1,1,30
19591,1,90.0,11204.0,5,1,27
21840,1,1656.0,15709.0,4,1,27
7576,1,1880.0,18942.0,10,1,31
11810,1,120.0,11718.0,8,1,48
12727,0,2206.0,18941.0,8,1,47
27980,0,1432.0,16122.0,2,1,31
15462,1,124.0,12003.0,6,1,35
7841,1,1085.0,15720.0,10,1,40
12796,0,1874.0,17593.0,8,1,30
27026,1,499.0,13796.0,2,1,39
14782,0,2764.0,25239.0,7,1,48
27755,0,2228.0,17885.0,2,1,33
26381,1,593.0,14072.0,2,1,34
12121,1,2377.0,19969.0,8,1,28
3482,1,468.333333333,13419.3333333,9,3,39
29780,0,1087.0,15085.0,1,1,25
27709,0,2647.0,19188.0,2,1,40
5923,1,1977.6,20250.8,7,5,45
19793,0,2909.0,18656.0,5,1,23
15535,1,2126.0,18249.0,6,1,41
29637,0,2233.0,18961.0,1,1,40
18937,1,2672.0,17971.0,5,1,35
14071,1,2103.0,18033.0,7,1,42
3605,1,1284.0,18976.0,13,1,36
6432,0,1200.0,16980.0,11,1,42
6683,1,1459.5,17072.5,1,2,35
19584,1,3127.0,19352.0,4,2,32
26813,0,2706.0,19354.0,2,1,45
26955,1,3067.0,20537.0,2,1,39
26703,1,2002.0,17334.0,2,1,41
29755,1,1115.0,15162.0,1,1,30
12357,1,1233.0,15672.0,8,1,32
16426,0,2802.0,22980.0,6,1,29
27979,0,1021.0,15176.0,2,1,39
10123,1,294.0,13310.0,9,1,48
12472,1,422.0,13273.0,8,1,36
2027,0,2602.0,20611.0,6,1,36
9453,1,1944.0,19229.0,9,1,45
18988,1,1912.0,16155.5,4,2,19
4311,0,968.5,14629.0,4,2,44
163,1,2016.83333333,17581.0,1,6,60
5989,0,2595.5,20297.0,4,2,35
21723,1,751.0,13929.0,4,1,32
22049,0,2564.0,17589.0,4,1,25
21822,1,3711.0,21788.0,4,1,34
10106,1,991.2,15008.8,2,5,57
17639,0,2008.0,16324.0,5,1,26
1952,1,2215.0,18115.0,1,2,65
14855,1,2548.0,20665.0,7,1,49
27895,1,2841.0,19774.0,2,1,47
8562,0,1999.0,19636.0,10,1,19
11017,1,1162.0,16262.0,9,1,33
29946,1,1910.0,17481.0,1,1,35
661,1,809.0,14383.0,1,2,41
29159,0,958.0,14672.0,1,1,35
8349,1,1843.0,18754.0,10,1,44
6773,1,1005.0,16139.0,11,1,38
10514,1,739.25,14271.0,1,4,41
20139,1,495.0,13304.0,4,1,33
1434,1,1309.0,15885.0,2,1,49
11542,0,2321.0,19639.0,8,1,29
6201,1,292.0,13162.0,11,1,43
7806,1,34.0,10474.0,10,1,43
27624,0,3012.0,20332.0,2,1,38
19114,1,1021.0,14166.0,5,1,34
8509,1,2115.6,17550.2,4,5,43
5128,0,1762.0,23453.0,12,1,30
29341,0,1584.0,16369.0,1,1,35
17885,0,2030.0,16371.0,5,1,32
20269,0,2237.0,16881.0,4,1,46
12013,1,896.0,14600.0,8,1,25
8450,0,741.0,14509.0,10,1,25
7535,1,1952.0,19389.0,10,1,45
22099,0,2770.0,18099.0,4,1,42
19767,1,3395.5,20615.5,4,2,43
28613,0,1815.0,17111.0,1,1,30
2124,0,855.0,14775.0,2,1,36
6795,0,391.0,13612.0,11,1,29
7799,0,2438.0,24762.0,10,1,31
2642,1,985.5,14033.0,4,2,45
8609,1,937.0,15212.0,10,1,20
12209,1,2082.0,18363.0,8,1,54
28604,0,1658.0,16574.0,1,1,35
4556,1,7.0,9044.0,12,1,24
6883,1,599.0,14378.0,11,1,50
14878,0,1323.0,15691.0,7,1,28
13661,1,637.0,13797.0,7,1,54
9901,0,2289.0,21610.0,9,1,27
17467,1,460.0,12845.0,5,1,39
7732,0,2109.0,20326.0,10,1,36
6990,0,650.0,14601.0,11,1,24
26418,1,1060.0,15277.0,2,1,44
21170,1,2955.0,18548.0,4,1,39
9019,1,1705.5,18133.5,9,2,38
27463,0,3479.0,23235.0,2,1,33
26707,1,834.0,14729.0,2,1,29
21570,1,2244.0,16899.0,4,1,46
8862,1,866.0,14945.0,10,1,35
19296,0,3494.0,23209.0,5,1,25
17174,1,188.0,12520.0,6,1,21
20278,1,1.0,8215.0,4,1,25
3098,0,1366.0,20430.0,13,1,29
19103,0,619.0,13357.0,5,1,38
9050,0,1929.5,19310.5,9,2,39
3415,1,222.0,12824.0,13,1,47
16392,1,2604.5,19250.5,5,2,30
12779,1,560.0,13717.0,8,1,51
27870,0,3433.0,22756.0,2,1,33
28622,0,2466.0,20391.0,1,1,30
28602,0,2723.0,24035.0,1,1,30
18633,1,679.0,13524.0,5,1,40
21443,1,1664.0,15731.0,4,1,49
15243,1,2769.0,26611.0,7,1,60
7498,1,727.0,14457.0,10,1,37
11122,1,636.0,14598.0,9,1,38
10969,0,1792.0,18440.0,9,1,41
11398,1,2326.0,19661.0,8,1,24
29596,0,1802.0,17070.0,1,1,20
3649,0,14.5,9887.25,4,4,38
26544,1,797.0,14605.0,2,1,37
25878,0,1200.0,15581.0,2,1,32
8277,0,2141.0,20567.0,10,1,54
21234,0,1227.0,14956.0,4,1,35
21020,1,3543.0,20708.0,4,1,40
6081,0,661.0,14671.0,11,1,36
12087,0,1142.66666667,15418.3333333,6,3,31
18813,1,2415.0,17216.0,5,1,33
10243,1,1005.25,15101.0,1,4,35
15506,1,2672.0,21219.0,6,1,31
7861,0,1600.0,17535.0,10,1,37
22675,0,2646.0,17813.0,4,1,37
27274,0,2717.0,19374.0,2,1,42
14478,1,567.0,13611.0,7,1,27
8804,0,866.0,14945.0,10,1,43
15323,1,1187.0,15352.0,7,1,22
14296,0,1093.5,15312.5,6,2,31
9520,1,17.0,10174.0,9,1,28
27671,1,3388.0,22352.0,2,1,38
14953,0,280.0,12609.0,7,1,40
8320,1,1274.0,16357.0,10,1,46
6566,1,230.0,12852.0,11,1,37
14703,0,2729.0,23204.0,7,1,52
8989,1,1917.5,18313.0,8,2,27
28623,1,2088.0,18106.0,1,1,30
3208,1,170.0,12332.0,13,1,49
4709,1,376.0,13804.0,12,1,38
13310,0,2241.0,18724.0,7,1,52
12937,0,670.0,13981.0,8,1,27
21136,0,3066.0,18904.0,4,1,44
2999,1,1951.0,17228.0,2,1,42
21856,1,3489.0,20450.0,4,1,47
17216,1,1864.0,17482.0,6,1,39
17234,1,1922.0,17637.0,6,1,31
11588,1,1836.0,17482.0,8,1,46
10639,0,2517.0,26146.0,9,1,19
11441,0,640.0,13905.0,8,1,24
12301,0,2569.0,22182.0,8,1,47
9235,1,582.0,14371.0,9,1,41
28188,1,2468.0,18553.0,2,1,42
26230,1,771.0,14524.0,2,1,39
29929,0,919.0,14562.0,1,1,35
9229,0,916.0,15587.0,9,1,42
27521,1,1416.0,16093.0,2,1,37
9820,1,1168.0,16279.0,9,1,22
20046,0,3328.0,20968.0,5,1,39
5940,1,1217.0,17056.0,11,1,35
13826,0,1721.0,16803.0,7,1,30
26203,1,297.0,13087.0,2,1,42
6107,1,1505.0,18978.0,11,1,48
9950,0,2416.0,23255.0,9,1,26
21935,1,1346.5,15545.5,2,2,45
22681,0,1555.0,15554.0,4,1,43
29334,0,1070.0,15030.0,1,1,35
18397,1,1158.0,14447.0,5,1,51
17070,1,1815.0,16568.0,5,2,30
2694,1,821.8,14345.8,1,5,51
19678,1,1522.0,15264.0,5,1,62
11172,1,1367.0,16028.0,8,1,28
22506,0,2715.0,17972.0,4,1,26
21921,0,3721.0,21876.0,4,1,30
1364,1,2369.0,19664.0,1,1,60
29401,1,1283.0,15616.0,1,1,40
3438,1,1238.0,18397.0,13,1,43
16911,1,1159.0,15700.0,6,1,36
6349,0,1638.5,19047.0,9,2,24
16193,0,1461.0,16420.0,6,1,39
3523,0,991.5,16355.5,12,2,32
14825,0,2458.0,19888.0,7,1,26
11684,1,634.0,13883.0,8,1,36
21051,1,2273.0,16947.0,4,1,44
27150,0,3176.0,21087.0,2,1,25
29465,0,1367.0,15846.0,1,1,35
16449,1,596.0,14088.0,6,1,28
14885,0,2733.0,23290.0,7,1,52
11935,0,574.0,13758.0,8,1,26
13092,1,1644.0,16880.0,8,1,37
6853,0,740.0,15009.0,11,1,27
14090,0,2464.0,19938.0,7,1,25
8881,1,1654.0,17745.0,10,1,42
19975,0,2308.0,16974.0,5,1,30
5478,1,18.0,10168.0,11,2,29
2506,1,2501.25,19586.25,1,4,46
12666,1,1456.0,16229.0,8,1,50
3339,1,993.0,16468.0,13,1,42
17450,1,2784.0,18278.0,5,1,39
3104,1,63.0,11309.0,13,1,40
6677,1,1379.0,17968.0,11,1,43
10691,1,619.0,14514.0,9,1,33
16922,1,677.0,14284.0,6,1,35
16774,0,2168.0,18407.0,6,1,24
17224,0,1428.0,16331.0,6,1,24
14105,0,1392.0,15875.0,7,1,48
28348,0,1094.0,15346.0,2,1,44
11422,0,1778.5,17110.0,7,2,28
13297,0,661.0,13857.0,7,1,36
27351,1,1491.0,16241.0,2,1,44
17838,1,1627.0,15499.0,5,1,32
28126,1,2461.5,18906.0,1,2,27
12337,1,1353.0,15991.0,8,1,18
28558,1,943.0,14975.0,2,1,40
7279,1,2207.0,21080.0,10,1,33
12361,1,1489.0,16335.0,8,1,29
10730,1,57.0,11712.0,9,1,26
21476,0,3532.0,20677.0,4,1,27
21092,1,2708.0,17959.0,4,1,46
1191,1,2192.0,17779.0,2,1,34
18807,0,2743.0,18159.0,5,1,24
5599,1,1274.0,17539.0,12,1,38
5572,1,346.5,13504.5,11,2,32
16138,1,656.0,14249.0,6,1,35
25506,1,989.0,15080.0,2,1,47
8261,1,1879.0,18930.0,10,1,27
13920,1,1524.25,16051.25,2,4,57
16736,1,1674.0,16967.0,6,1,29
7023,1,342.0,13429.0,11,1,41
21444,0,2745.0,18048.0,4,1,32
27738,1,1057.0,15274.0,2,1,38
20724,0,3055.0,18876.0,4,1,25
22107,1,3094.0,18977.0,4,1,20
29917,1,116.0,11953.0,1,1,40
5389,1,704.5,14181.5,4,2,47
1472,0,2143.0,18537.5,4,2,28
7707,1,1530.0,17266.0,10,1,22
18135,0,3188.0,19937.0,5,1,27
14989,1,1725.0,16808.0,7,1,32
21206,0,2078.0,16518.0,4,1,44
12967,1,2487.0,21079.0,8,1,53
22135,1,1407.0,15268.0,4,1,45
16507,1,457.0,13748.0,6,1,35
3139,0,1149.0,17501.0,13,1,43
8186,1,682.0,14323.0,10,1,34
6846,1,1786.0,19108.6666667,9,3,34
6804,0,515.0,14125.0,11,1,46
10353,1,473.0,14009.0,9,1,38
7970,1,1098.0,15787.0,10,1,68
16078,1,685.0,14300.0,6,1,45
10496,0,1091.0,16048.0,9,1,39
10634,0,2319.5,20344.0,7,2,47
8478,0,1275.0,16358.0,10,1,41
22826,0,3668.0,21466.0,4,1,43
28258,0,1723.0,16715.0,2,1,28
21239,1,3082.0,18945.0,4,1,48
30197,1,811.0,14319.0,1,1,20
9164,1,28.0,10393.0,10,1,43
29336,0,2582.0,21736.0,1,1,25
4568,0,303.0,13500.0,12,1,55
16531,0,1941.0,17714.0,6,1,28
6121,1,734.0,15002.0,11,1,31
27097,1,3054.0,20474.0,2,1,29
18554,1,466.0,12888.0,5,1,38
29987,0,856.0,14418.0,1,1,40
27247,0,2549.0,18837.0,2,1,51
27749,1,2941.0,20110.0,2,1,44
11813,0,581.0,13773.0,8,1,43
5470,1,269.0,13330.0,12,1,45
9268,1,1916.0,19108.0,9,1,33
20570,0,3803.0,22575.0,4,1,20
5504,0,1650.0,20647.0,12,1,30
27587,0,2155.0,17696.0,2,1,44
13085,1,2399.0,20226.0,8,1,54
17792,1,2161.0,16673.0,5,1,31
17966,1,131.5,11623.5,4,2,29
26064,1,3347.0,22060.0,2,1,60
28001,1,2959.0,20157.0,2,1,50
6294,1,131.0,12147.0,11,1,41
12454,1,5.0,8410.0,8,1,33
21081,1,947.0,14349.0,4,1,38
6767,1,629.0,13999.0,4,2,38
20989,1,129.0,11690.0,4,1,43
6119,1,1802.66666667,18030.6666667,7,3,62
4883,0,201.0,12934.0,12,1,45
11060,1,2433.0,23389.0,9,1,31
29498,0,2470.0,20422.0,1,1,25
12844,1,2428.0,20474.0,8,1,29
15787,1,405.0,13595.0,6,1,27
13887,0,2059.5,17960.5,6,2,29
22910,1,1414.0,15283.0,4,1,49
14844,1,2628.0,21392.0,7,1,55
4782,1,1641.0,20542.0,12,1,31
17928,0,2971.0,18954.0,5,1,23
9620,1,1735.0,18149.0,9,1,24
18302,1,672.0,13511.0,5,1,44
15556,0,2817.0,23479.0,6,1,17
12521,1,2129.0,18591.0,8,1,34
6003,1,1066.0,16382.0,11,1,26
8209,0,754.0,14533.0,10,1,30
9397,0,2422.0,23282.0,9,1,22
13460,1,2375.0,19477.0,7,1,27
26686,1,1169.0,15513.0,2,1,24
22735,1,1606.0,15628.0,4,1,49
19098,1,1552.5,15441.5,4,2,46
16021,1,1993.0,17851.0,6,1,45
20843,0,3560.0,20829.0,4,1,44
17389,1,411.5,13509.5,2,2,41
13591,1,1882.0,18598.5,6,2,35
27775,0,1118.0,15404.0,2,1,24
16809,0,2112.0,18215.0,6,1,26
11347,0,17.0,10089.0,8,1,32
18855,1,1232.0,14615.0,5,1,31
7536,1,435.0,13441.0,10,1,40
8012,0,2226.0,21290.0,10,1,27
14073,1,1730.0,16827.0,7,1,55
17063,1,494.0,13828.0,6,1,32
29088,1,225.0,12553.0,1,1,25
11522,1,962.0,14859.0,8,1,68
30196,1,1828.0,17137.0,1,1,40
16881,1,1649.0,16909.0,6,1,33
5180,0,1294.0,17637.0,12,1,50
14434,1,1052.0,15007.0,7,1,57
4331,1,241.0,12938.0,13,1,50
28404,0,3248.0,21474.0,2,1,44
891,1,1765.0,15794.0,5,1,56
16211,0,2727.0,21726.0,6,1,37
20529,1,2085.0,16533.0,4,1,48
26977,1,1801.0,16881.0,2,1,50
8004,1,1997.0,19623.0,10,1,33
13401,0,2078.0,17937.0,7,1,29
8523,1,817.0,14788.0,10,1,46
17871,0,2093.0,16510.0,5,1,30
29034,1,2494.0,20653.0,1,1,20
20145,1,3891.0,23668.0,4,1,37
17959,0,2338.0,17046.0,5,1,44
10852,0,497.0,14091.0,9,1,26
10863,0,2537.0,28119.0,9,1,39
19223,1,2291.5,17016.0,4,2,57
18101,0,351.0,12495.0,5,1,40
4537,1,1212.0,17253.0,12,1,48
11095,0,692.0,14776.0,9,1,42
22407,1,582.0,13588.0,4,1,32
4461,1,379.0,13811.0,12,1,39
16312,1,681.0,14293.0,6,1,46
18071,0,27.0,10182.0,5,1,29
13930,1,167.0,12091.0,7,1,48
19906,1,2291.0,16947.0,5,1,38
10804,1,390.0,13519.5,2,2,54
29366,1,1203.0,15401.0,1,1,40
4981,0,762.0,15253.0,12,1,41
28383,0,3080.0,20584.0,2,1,42
29228,1,330.0,12997.0,1,1,25
9517,0,2466.0,23955.0,9,1,46
15560,1,1879.0,17536.0,6,1,43
1245,0,3084.0,20589.0,2,1,40
10382,1,536.5,13905.5,7,2,45
15398,1,1783.0,17227.0,6,1,46
10519,1,648.0,14636.0,9,1,18
14842,1,1319.0,15684.0,7,1,25
19045,0,2455.0,17343.0,5,1,34
12348,0,611.0,13821.0,8,1,45
22416,1,1346.0,15157.0,4,1,39
6455,1,97.0,11744.0,11,1,34
9046,1,2124.0,20376.5,9,2,63
9374,1,1808.0,17764.5,7,2,41
22905,1,2845.0,18250.0,4,1,25
5126,1,979.0,16225.0,12,1,40
3792,1,1014.0,16591.0,13,1,39
8819,1,790.0,14664.0,10,1,43
22651,0,2818.0,18191.0,4,1,62
19537,0,1546.0,15318.0,5,1,31
18817,0,2726.0,18119.0,5,1,42
29873,0,1314.0,15704.0,1,1,30
17762,1,232.0,12035.0,5,1,39
26259,0,1290.0,15842.0,2,1,37
26795,1,1002.0,15129.0,2,1,39
12536,1,1235.0,15678.0,8,1,39
13477,0,2032.0,17776.0,7,1,36
14009,0,917.0,14585.0,7,1,31
19801,0,2982.0,18990.0,5,1,26
28423,1,1313.0,15891.0,2,1,39
3390,0,1124.66666667,17151.0,11,3,38
18093,1,277.0,12293.0,5,1,39
18372,0,2160.0,16669.0,5,1,35
16980,0,2836.0,23891.0,6,1,55
13404,1,2709.0,22657.0,7,1,29
7677,0,1619.0,17594.0,10,1,40
6509,1,133.0,12152.0,11,1,44
21406,0,3328.0,19714.0,4,1,37
18244,1,1599.0,15438.0,5,1,45
19367,1,3186.0,19923.0,5,1,42
7223,0,722.0,14429.0,10,1,38
27267,0,1078.0,15313.0,2,1,33
22629,0,2010.0,16395.0,4,1,26
27166,0,739.0,14460.0,2,1,25
12408,1,2065.0,18295.0,8,1,28
18246,1,2191.0,16727.0,5,1,46
9151,1,1478.0,16695.5,8,2,57
3169,0,1324.0,19652.0,13,1,27
11341,1,161.0,12050.0,8,1,43
18618,0,737.0,13655.0,5,1,30
11832,1,1807.0,17387.0,8,1,42
15777,1,800.0,14669.0,6,1,48
13668,1,2712.0,22674.0,7,1,38
21387,0,1060.0,14591.0,4,1,29
27633,1,466.0,13699.0,2,1,30
5361,1,1727.6,19580.6,7,5,54
5699,1,89.0,11935.0,9,2,39
5060,1,958.0,16124.0,12,1,36
28434,1,1228.0,15565.5,1,2,46
18471,0,3465.0,22451.0,5,1,33
27354,1,1157.0,15478.0,2,1,26
6891,1,1438.25,16939.75,8,4,48
18631,1,2715.0,18105.0,5,1,47
13585,1,2322.0,19152.0,7,1,36
20664,1,567.0,13540.0,4,1,42
11507,0,1799.0,17372.0,8,1,49
22157,0,1530.0,15510.0,4,1,22
9342,1,999.0,15789.0,9,1,48
9062,1,1014.33333333,15291.0,1,3,45
18260,1,1243.0,14781.5,4,2,57
17061,0,2445.0,19615.0,6,1,25
10909,1,1195.0,16385.0,9,1,58
16301,0,2519.0,20063.0,6,1,20
18068,1,1518.0,15251.0,5,1,45
27015,0,883.0,14833.0,2,1,28
7773,1,1449.0,16968.0,10,1,41
11106,1,650.0,14644.0,9,1,30
11700,1,1332.0,15943.0,8,1,59
28250,1,3360.0,22114.0,2,1,36
12039,0,210.0,12509.5,6,2,34
8066,0,510.0,13740.0,10,1,38
7955,0,1203.0,16128.0,10,1,27
27394,1,2944.0,20122.0,2,1,32
26583,1,2203.0,17809.0,2,1,40
15360,0,2614.0,20692.0,6,1,46
12525,0,330.666666667,12969.6666667,6,3,39
28406,1,617.0,14122.0,2,1,32
14570,1,334.0,12870.0,7,1,38
22230,1,1297.0,15069.0,4,1,48
7491,1,274.0,12879.0,2,2,52
6720,0,1049.0,16316.0,11,1,39
28224,1,2819.0,19717.0,2,1,62
15899,1,540.0,13963.0,6,1,48
13058,0,2106.0,18469.0,8,1,39
17162,0,450.0,13732.0,6,1,35
3955,1,331.0,13330.0,13,1,33
2108,1,1844.0,17206.0,1,1,50
21554,1,2086.0,16534.0,4,1,20
13828,1,43.0,10858.0,7,1,40
21609,0,2658.0,17836.0,4,1,24
12973,0,1333.0,15946.0,8,1,30
9546,0,262.0,13168.0,9,1,34
18196,1,1556.0,15335.0,5,1,43
7246,1,2134.0,20502.0,10,1,54
20560,1,312.0,12635.0,4,1,41
15284,1,684.0,13925.0,7,1,26
19707,1,2932.0,18758.0,5,1,50
12777,1,1968.0,17883.0,8,1,38
10006,1,2404.0,23111.0,9,1,30
4953,0,993.0,16273.0,12,1,43
12818,1,2228.5,19589.0,7,2,35
29512,0,1077.0,15049.0,1,1,35
3600,1,219.333333333,12603.3333333,4,3,45
12925,0,1790.0,17271.0,6,2,42
14796,0,2512.0,20310.0,7,1,56
8673,0,1251.0,16283.0,10,1,23
20449,0,2968.0,18577.0,4,1,32
11563,0,1889.0,17625.0,8,1,26
12574,1,1740.0,16828.8,2,5,57
26398,0,2981.0,20221.0,2,1,49
12434,1,1920.0,17742.0,8,1,31
14802,0,2486.0,20084.0,7,1,58
16035,1,1249.0,15918.0,6,1,51
6592,1,733.0,14998.0,11,1,45
26996,0,2126.0,17611.0,2,1,45
5331,1,625.0,14686.0,12,1,34
12289,1,2233.0,19121.0,8,1,53
5573,0,1148.0,16567.0,9,2,47
17120,0,2110.0,18193.0,6,1,32
6493,0,495.0,14082.0,11,1,19
5375,1,301.0,13494.0,12,1,39
9116,1,1174.0,16031.0,10,1,50
7736,1,2102.0,20272.0,10,1,30
28953,1,1120.0,15186.0,1,1,35
18536,1,1039.0,14203.0,5,1,49
17112,1,1220.0,15820.0,6,1,55
16709,1,2472.0,19810.0,6,1,40
10069,1,252.0,12609.5,5,2,35
20045,1,2066.0,16465.0,5,1,41
21568,0,2934.0,18493.0,4,1,43
28909,1,761.0,14184.0,1,1,55
13007,0,1726.0,17159.0,8,1,25
13026,0,2315.0,19618.0,8,1,44
1867,0,2068.0,17838.5,1,2,26
21325,0,2889.0,18357.0,4,1,50
13706,1,73.0,11339.6666667,2,3,46
17904,0,2944.0,18807.0,5,1,50
28744,0,1450.0,16036.0,1,1,20
17500,1,171.0,11716.0,5,1,21
9090,0,857.0,15144.0,9,2,31
18385,1,3214.0,20080.0,5,1,60
6372,1,233.333333333,12213.3333333,5,3,63
15329,0,2010.0,17709.0,7,1,45
19494,1,82.0,11159.0,5,1,52
9332,0,704.0,14838.0,9,1,32
3936,1,843.0,15704.0,13,1,41
4375,0,722.0,15158.0,13,1,33
5892,1,1604.0,20242.0,11,1,24
30011,0,1916.0,17505.0,1,1,50
11220,0,982.0,14923.0,8,1,25
4090,0,1444.0,23781.0,13,1,43
5033,1,1551.0,19641.0,12,1,48
8638,1,1121.0,15855.0,10,1,18
28437,0,2451.0,18506.0,2,1,29
12940,0,2580.0,22372.0,8,1,34
29852,0,1850.0,17225.0,1,1,35
17024,1,396.0,13543.0,6,1,35
27035,1,2990.0,20253.0,2,1,45
7437,1,2405.0,23739.0,10,1,26
12256,1,1487.0,16327.0,8,1,33
5275,1,721.0,15124.0,12,1,25
10946,1,740.0,14535.0,8,2,42
6230,0,1756.0,26467.0,11,1,52
8820,1,1521.5,16813.0,8,2,57
12957,1,1796.0,17363.0,8,1,44
13606,1,1590.0,16489.0,7,1,44
10647,0,2342.0,22205.0,9,1,26
11236,1,100.0,11513.0,8,1,45
12613,1,924.0,14704.0,8,1,45
20271,0,2853.0,18269.0,4,1,30
5266,0,884.666666667,15390.6666667,10,3,37
10896,0,2029.0,19699.0,9,1,33
5920,0,1562.0,19737.0,11,1,43
21333,1,2911.0,18433.0,4,1,42
26379,1,1039.0,15207.0,2,1,31
29523,1,1473.0,16094.0,1,1,40
19797,0,834.0,13982.0,4,2,44
13547,1,788.0,14178.0,7,1,24
3908,0,766.0,15328.5,12,2,43
10799,0,698.0,14797.0,9,1,27
9796,1,849.75,14671.25,5,4,35
19077,0,1589.0,15886.0,1,3,50
14659,1,649.0,13828.0,7,1,31
5591,0,2426.0,21430.0,5,2,43
14894,0,411.0,13114.0,7,1,32
7393,1,1958.0,19403.0,10,1,24
19890,0,595.0,13299.0,5,1,39
17609,1,649.0,13455.0,5,1,27
21721,0,628.0,13672.0,4,1,38
3813,1,1320.0,19610.0,13,1,30
13192,1,1533.0,16472.0,8,1,48
26930,1,2046.0,17442.0,2,1,27
4400,0,751.0,15278.0,13,1,34
17667,1,15.0,9757.0,5,1,36
27971,1,1728.0,16721.0,2,1,43
7413,1,1390.0,16524.5,8,2,47
21903,0,2453.0,17361.0,4,1,30
5045,1,1749.0,22620.0,12,1,38
63,0,1880.0,17001.25,4,4,40
26632,1,1689.0,16646.0,2,1,29
9597,1,327.0,13453.0,9,1,39
13637,0,2333.0,19213.0,7,1,54
7613,1,1917.0,19146.0,10,1,42
13252,0,1197.0,15379.0,7,1,23
14482,1,2447.0,19857.0,7,1,43
26025,1,2750.0,19504.0,2,1,28
22780,0,1924.0,16213.0,4,1,42
17640,1,2816.0,18373.0,5,1,29
6337,1,172.0,12478.0,11,1,43
16406,1,1537.0,16011.0,4,2,45
26667,1,960.0,15002.0,2,1,41
13629,1,1031.0,14955.0,7,1,46
22108,1,3581.0,20980.0,4,1,55
7545,0,2105.0,20310.0,10,1,29
18953,1,472.0,12907.0,5,1,32
27827,1,3073.0,20550.0,2,1,47
29636,0,2131.0,18349.0,1,1,40
19154,0,566.0,13219.0,5,1,28
14001,1,781.0,14165.0,7,1,30
29762,0,2357.0,19619.0,1,1,40
18832,1,1460.0,15158.0,5,1,48
10341,1,2204.0,20908.0,9,1,34
15799,1,1846.33333333,16751.6666667,2,3,42
26470,0,1693.0,16652.0,2,1,25
11244,1,273.0,12662.0,8,1,36
22130,1,546.0,13480.0,4,1,35
16701,1,2523.0,20076.0,6,1,34
11511,0,1509.0,16395.0,8,1,34
6435,1,664.0,14110.5,4,2,54
26809,0,2899.0,19984.0,2,1,41
17563,0,1994.0,16291.0,5,1,33
9044,1,1214.0,16164.0,10,1,49
10333,0,1654.0,17867.0,9,1,32
3800,0,846.5,14576.5,4,2,48
4112,1,188.666666667,12468.0,9,3,33
16345,1,2045.0,17987.0,6,1,33
27915,1,2178.0,17740.0,2,1,55
15937,0,1738.0,17120.0,6,1,41
12168,1,1335.0,15950.0,8,1,25
7710,1,254.0,12698.0,10,1,44
14127,1,2237.0,18700.0,7,1,24
13024,1,54.0,10946.0,8,1,31
18537,1,3187.0,19933.0,5,1,35
8800,1,785.333333333,14231.6666667,5,3,32
16031,1,1020.0,15339.0,6,1,44
26577,1,2571.0,18895.0,2,1,45
30226,0,2663.0,22733.0,1,1,50
29278,1,333.0,13004.0,1,1,30
18636,1,836.0,13851.0,5,1,43
5993,1,583.75,13902.0,7,4,38
28426,1,520.0,13862.0,2,1,44
10922,0,2401.0,23090.0,9,1,34
4453,1,661.0,14855.0,12,1,38
668,1,256.0,12915.0,2,1,30
21880,1,1408.0,15269.0,4,1,43
9818,1,1125.33333333,15062.6666667,5,3,41
21975,0,3154.0,19145.0,4,1,50
16647,1,313.0,13144.0,6,1,30
20911,1,535.0,13645.5,2,2,30
30084,0,1438.0,16000.0,1,1,30
11425,1,2386.0,20121.0,8,1,37
